"","stock[, 1]","Sec_10R","Sec_15R","Sec_20R","Sec_25R","Sec_30R","Sec_35R","Sec_40R","Sec_45R","Sec_50R","Sec_55R","Sec_60R"
"804",20170313,0.007984841,0.01695916,-0.000612555,0.003785867,-0.000654296,0.000302674,0.007570047,0.002091579,0.002908502,0.002762444,-0.000777046
"805",20170314,-0.015449727,-0.008432021,-0.008604127,-0.002306227,-1.14148e-05,-0.00182062,-0.005254488,-0.004046177,-0.006806749,0.000293952,-0.001760376
"806",20170315,0.019639095,0.04317091,0.00884796,0.005451869,0.008017761,0.009947623,0.003879536,0.010182143,0.008633762,0.014931719,0.018574687
"807",20170316,0.010353145,-0.00451235,-0.003616229,0.002101281,0.004220399,-0.004165768,0.007494071,0.006878551,0.007173401,-0.010227465,-0.00327004
"808",20170317,0.001176128,0.002731354,0.005848799,-0.000361245,-0.001265983,-0.005782909,-0.011074513,0.001483324,0.006874454,0.004064523,0.000887679
"809",20170320,0.005986419,0.005668151,-0.00285554,-0.001551002,0.003068545,0.000156726,-0.005559518,0.003599076,0.016673393,-0.0059877,0.00412101
"810",20170321,-0.015499201,-0.035455428,-0.012751222,-0.011396864,5.80734e-06,-0.006301886,-0.019431772,-0.012371431,-0.012612801,0.015355128,-0.000290017
"811",20170322,0.003907433,0.002431668,0.003796254,-0.000232998,-0.000745212,-0.000305846,-0.001467327,0.008530784,0.003889248,0.00250209,0.00324175
"812",20170323,0.016471988,-0.002232599,-0.00144537,6.86001e-05,-0.00251535,-0.002603213,0.002564432,-0.002852672,-0.015278848,-0.004434112,0.007027514
"813",20170324,0.003150308,-0.008738008,-0.002767297,0.002697383,-0.002172123,-0.001763981,-0.000975277,0.002201388,-0.002470173,0.002962838,-0.001173328
"814",20170327,0.006324417,-0.008840654,-0.00344997,0.001994711,0.002392985,0.003842699,0.000926554,0.003197805,-0.003602529,-0.005786415,-0.007323932
"815",20170328,0.005663361,0.017261131,0.009481131,0.007724997,0.003904038,-0.001039156,0.011058915,0.007382548,0.001032453,-0.000418097,0.005460598
"816",20170329,0.006803637,0.004736632,-0.000921629,0.002122561,0.000909474,-0.001161072,-0.003272077,-0.003053046,-0.000252318,-0.003007204,0.003465979
"817",20170330,-0.005065788,0.000196468,0.005291315,0.000748274,-0.00035678,-0.000569642,0.007521275,0.001576262,0.000864753,-0.008198145,0.001102876
"818",20170331,-0.005699782,-0.011409597,-0.003574219,-0.000667572,-0.002134074,-0.002065881,-0.00637277,-0.001432103,-0.000666308,0.002256333,0.004903468
"819",20170403,0.003382255,-0.003030242,-0.001377907,-8.05172e-05,-0.002134567,-0.000248052,-0.003050071,-0.001338018,0.003614323,0.001883624,0.002877346
"820",20170404,0.008100207,0.009319037,0.004611607,0.0006334,0.003075024,0.003296117,-0.001336551,0.000558592,0.00218793,0.003001135,-0.003979442
"821",20170405,-0.002511115,-0.000978698,-0.003868004,-0.005087134,-0.0023359,-0.0045977,-0.003806368,-0.002759659,-0.003688945,0.005640665,0.004041056
"822",20170406,0.005341209,0.005550371,0.002531527,-0.003881722,-0.001928486,-0.002240068,0.006153008,-0.000686089,-0.006012869,-0.002201673,0.003345294
"823",20170407,0.007161311,-0.002147847,0.001327543,-0.001039332,0.004515458,0.000679151,-0.002556766,-0.000542346,-0.001270856,-0.00686586,0.002359961
"824",20170410,-0.0020181,0.015158164,0.001122077,0.004838346,0.002162552,-0.00313774,-0.000107111,-0.004246766,-0.00387067,0.002130643,0.007354599
"825",20170411,-0.009687994,0.004957937,0.000669574,-8.43808e-06,0.000859009,0.001916068,-4.90009e-06,-0.004490021,-0.00524308,-0.002125778,0.00539326
"826",20170412,-0.001037288,-0.03474554,-0.011675043,-0.006768856,0.005577025,0.001805685,-0.004904367,-0.004253632,0.002664692,0.006648242,-8.27751e-05
"827",20170413,-0.00931503,-0.009231591,-0.00557386,-0.0073612,-0.005887355,-0.004080679,-0.013767669,-0.006985156,-0.004441602,-0.00281031,-0.001934911
"828",20170417,0.007128557,0.006064854,0.009640326,0.013723665,0.007533651,0.002992255,0.013617446,0.00784505,0.007489161,0.003414635,0.010407973
"829",20170418,-0.017250483,-0.015981064,-0.001719367,-0.001173299,0.005559751,-0.01008928,-0.010212412,-0.002059585,-0.005027136,0.002160628,0.001777695
"830",20170419,-0.018443089,-0.001248033,0.000934273,-0.001455597,-0.006804797,-0.001456619,-0.005587357,-0.00516775,-0.002074473,-0.005908145,-0.002715096
"831",20170420,0.007570721,0.016343615,0.01176499,0.009517737,-0.005129703,0.003950978,0.008758113,0.009437215,0.006016941,-0.0034632,-0.000144684
"832",20170421,-0.004059585,-0.005672118,0.000475366,0.001905642,-0.003198718,-0.005005798,-0.006828775,0.002186063,-0.003026256,0.005760712,-0.005452719
"833",20170424,0.004837453,0.014574652,0.012431782,0.00776378,0.014439866,0.011430116,0.02763477,0.013792913,-0.001639077,0.004265757,-0.008971011
"834",20170425,0.007822181,0.00948564,0.003500415,0.008299636,0.003643418,0.007131871,0.010158536,0.006314541,0.00702005,-0.001807366,0.003081716
"835",20170426,-0.005468996,-0.005865483,-0.002347193,0.004759262,-0.009493698,0.000713101,-0.002134318,-0.00371297,0.002720271,-0.002359078,-0.00775501
"836",20170427,-0.010333155,-0.019826738,0.003214643,0.003018883,-0.002618085,0.002933609,-0.005324937,0.004538351,4.94479e-05,0.002801906,-0.000707828
"837",20170428,0.006866351,0.008957976,-0.003104783,-0.000750341,0.001624892,6.98189e-05,-0.005787213,-0.001797868,0.002719297,-0.003530966,-0.002072402
"838",20170501,0.001143419,0.004683702,-0.002586338,0.006557398,-0.004164204,-0.000296898,0.003595794,0.008919817,0.00213451,-0.00534479,0.004292308
"839",20170502,-0.011101192,-0.005634315,0.003788916,0.001184438,0.001381468,0.005760815,0.000495933,0.006563249,-0.000720283,0.003609241,-0.000839357
"840",20170503,0.000217044,-0.026018269,0.002454607,-0.002272898,0.000898632,-0.001807632,0.003640166,0.000174738,-0.00253764,-0.005908456,-0.011071502
"841",20170504,-0.016802484,-0.007405422,0.000848907,-0.001300361,0.014092094,0.007705837,0.008739536,-0.002072729,-0.000616231,0.006711147,0.001824035
"842",20170505,0.012772798,0.019674848,0.005509328,0.0034359,0.003610457,-0.000620018,0.001980764,0.005661543,0.011622465,0.005826975,0.006468693
"843",20170508,-0.003728814,-0.012846242,-0.003842809,0.005037721,-0.000818145,-0.003034626,-0.000189433,0.006244725,-0.000684157,0.001283273,-0.003279919
"844",20170509,0.005677748,0.007463319,0.000400405,0.001904831,-0.001756185,-0.001108081,0.00027338,0.00441119,0.001951353,-0.009718509,-0.00414873
"845",20170510,0.007980658,0.009941471,-0.004646374,-0.006554856,-0.000617581,-0.000146705,0.008795975,0.002333671,-5.5041e-05,0.002610032,0.00698195
"846",20170511,-0.002308344,0.00030379,0.001062995,-0.002543079,-0.000760686,-0.000880077,-0.001451081,-0.00084547,-0.003203157,0.000672214,-0.00323791
"847",20170512,0.010262856,0.002071584,-0.004557231,0.002531974,0.000269431,0.005586486,0.001281592,0.00307504,-0.000129236,0.006572375,-0.001680326
"848",20170515,0.014757207,0.010593479,0.003544893,-0.00083135,0.004540637,0.005754968,0.010128924,0.001911252,0.003909949,0.003982228,0.001371439
"849",20170516,-0.002341395,0.010097579,-0.000453267,0.001987346,0.000369301,1.18913e-06,0.003058448,0.003825637,-0.001580648,-0.006795944,-0.004586999
"850",20170517,-0.013879812,-0.016701551,-0.020602223,-0.015007837,-0.000815006,-0.010672202,-0.032484143,-0.024468111,-0.017602448,0.003192619,0.006617019
"851",20170518,0.001009049,0.001512118,0.001743974,0.006042849,0.000973727,0.001371238,0.001496814,0.005655373,0.009011759,0.005666171,0.004237109
"852",20170519,0.011124352,0.020945443,0.013730902,0.005138881,0.007183075,0.002720135,0.009089124,0.005476996,0.007504902,0.002005127,0.004944284
"853",20170522,-0.002774873,0.004076043,0.007362101,0.004084245,0.004817679,0.001039414,0.000972246,0.008872709,0.004744093,0.008931891,0.00373395
"854",20170523,-0.003328618,-0.006566382,0.002288344,-0.001088234,0.000785748,0.001742423,0.005879311,0.000258641,0.001478885,0.00137787,0.001517905
"855",20170524,-0.004058912,0.000953974,0.001271261,0.002458313,0.004923866,0.002479227,0.000306007,0.003018984,0.002634435,0.007402852,0.006785672
"856",20170525,-0.009402863,-0.004320497,0.006676615,0.006950715,0.007441065,0.001626391,0.003931701,0.005125624,0.005267441,0.005115776,0.003132844
"857",20170526,0.00795688,-0.0029426,0.001101322,0.001851677,0.00087473,-0.002325907,-0.002145938,-0.000373035,-0.000132332,-0.00096461,-0.006312434
"858",20170530,-0.008947919,0.003263008,-0.000436443,0.001713968,-0.001610861,0.001475926,-0.003458877,0.003775142,0.003165655,0.002099077,-0.002871348
"859",20170531,-0.012375402,-0.012390485,0.002065286,0.001293821,0.00187505,0.008827653,-0.005946637,-0.004233896,-0.00391746,0.002585247,-0.001977749
"860",20170601,0.008531618,0.00601282,0.006035489,0.007095471,0.006494224,0.006486256,0.008043792,0.005526956,0.003440799,0.00700923,0.001916902
"861",20170602,-0.002684546,0.005728554,0.006530723,0.008132252,0.00427989,0.006356633,-0.001837514,0.01143894,-0.000487239,0.000465465,0.010723568
"862",20170605,0.00329525,-0.009739093,-0.003720485,-0.003619728,0.001599475,-0.002492432,8.49411e-05,0.001215603,-0.00135625,-0.004624472,-0.002502146
"863",20170606,-0.006965301,0.005872995,-0.005792668,-0.003061655,-0.003801104,-0.001964108,0.00224329,-0.000400547,-0.002803178,-0.000705302,-0.006001712
"864",20170607,-0.013039132,-0.003728758,-0.001139242,0.001727812,-0.002600425,0.000643531,0.005473337,0.001643131,0.000938692,0.002869275,0.004119245
"865",20170608,-0.000555808,0.011205551,0.003743949,-0.004916811,-0.010787453,-0.002836021,0.008692131,0.003341892,-0.002671979,-0.00757238,-0.0031939
"866",20170609,0.001899943,0.00088257,0.002718783,-0.011433509,-0.000548184,0.00464827,0.010182249,-0.025493872,-0.01444603,-0.001651224,0.002245088
"867",20170612,-0.000812732,-0.009171657,0.005624465,-0.003980106,-0.002605897,-0.000377059,-0.004994008,-0.010690374,-0.002074942,-0.001159336,0.003569499
"868",20170613,0.009033974,0.010705646,0.00229552,0.010057277,-7.2867e-05,0.000558894,0.003725382,0.008707996,0.003777496,0.002682393,0.001353959
"869",20170614,-0.015545934,-0.013465055,1.35624e-05,0.000195412,0.004911529,0.003862915,-0.002777795,-0.00355148,-0.000499328,0.005762259,0.005158327
"870",20170615,-0.006580818,-0.009621621,0.005646698,-0.007110538,-0.00089318,-0.002799013,-0.004260036,-0.005401741,-0.002212005,0.005751193,0.004789838
"871",20170616,0.006098639,0.003118241,0.00491802,0.002488804,-0.004798454,0.003737589,0.00072336,0.001330336,0.00200926,0.003731329,-0.000448076
"872",20170619,0.003566204,0.006626548,0.003913835,0.007993401,0.003503337,0.006431757,0.010219597,0.01452706,0.007988998,-0.003524256,0.000297454
"873",20170620,-0.016977839,-0.021448251,-0.010788431,-0.006270258,-0.000363959,0.001586916,-0.010678267,-0.007052879,-0.013211801,0.00015382,-0.000516169
"874",20170621,-0.008410065,-0.00665127,-0.004513284,0.003385484,-0.003195679,0.007818696,-0.00467234,0.007563175,0.002279844,-0.007687946,-0.000213925
"875",20170622,0.002843411,0.005185088,-0.00266851,0.0014768,-0.005786204,0.016400063,-0.001769152,0.002364035,-0.001477948,-0.003537435,-0.000357394
"876",20170623,0.001312427,0.002923123,0.004203102,-0.002178246,0.00053868,-0.00191559,-0.00271044,0.004875548,0.002226756,-0.002009472,0.002499954
"877",20170626,0.002874202,0.000300287,-0.000689214,-0.002388185,0.00339492,-0.001097009,0.007834066,-0.00682223,-0.002833873,0.008111744,0.004003818
"878",20170627,-0.005844015,0.00935233,-0.007490992,-0.009099357,-0.004749757,-0.007440489,0.003888723,-0.016821155,-0.010847969,-0.012223842,-0.005484892
"879",20170628,0.008231176,0.020341484,0.007278116,0.010153088,0.003540072,-6.84091e-05,0.015414787,0.011375888,0.007521916,-0.009303142,-6.52909e-05
"880",20170629,-0.010755794,-0.001006073,-0.009835392,-0.01062898,-0.015394703,-0.009233031,0.015049444,-0.017691751,-0.014241825,-0.009060408,-0.011976512
"881",20170630,0.003698282,0.003700959,0.005956526,0.005184957,0.000817962,-0.001500498,-0.000657472,0.001728574,0.003175627,-0.002748847,0.000754303
"882",20170703,0.004395192,0.016407696,0.005974208,-0.002744168,-0.000913357,0.001258664,0.016181939,-0.006299908,-0.00420607,-0.004775764,0.008790184
"883",20170705,0.000806784,-0.001747815,0.002576266,0.004317901,0.001078156,0.001235491,0.003503724,0.0058544,-0.004454224,-0.004372219,-0.013172535
"884",20170706,-0.00696386,0.004356198,-0.010882155,-0.008410597,-0.001845134,-0.01123602,-0.005188142,-0.008459354,-0.014397332,0.001486322,-0.018642667
"885",20170707,-0.004773637,0.00835532,0.006209141,0.01003262,0.000769785,0.003219354,0.002292332,0.009171327,0.008111738,0.001927817,0.005850326
"886",20170710,-0.000196369,0.011009369,0.001810392,0.004191962,-0.005346225,-0.002792668,0.004734465,0.007509046,0.003288214,0.000254642,-0.007406612
"887",20170711,0.00772632,0.006233737,0.001624875,-0.00011471,-0.002501153,-0.003864181,-0.000548103,0.004429094,0.00282733,0.000378404,-0.002642206
"888",20170712,0.010602595,0.011438836,0.005332782,0.011668351,0.006790312,0.00806985,0.004422044,0.009985989,0.009820738,0.005843533,0.013081261
"889",20170713,0.003810701,-0.001180667,-0.00120153,-0.001643909,0.001177925,-0.000360152,0.005188161,0.005752001,0.003166662,-0.006028222,0.001048179
"890",20170714,0.001347488,0.013612463,0.003833644,0.001933381,0.010290931,0.006543636,-0.003191836,0.008246186,0.007097389,0.006212489,0.009010086
"891",20170717,-0.007926772,0.003939863,-0.001552194,0.002509502,0.000830882,-0.004060889,-0.003715646,-0.001326635,-0.00044163,0.002104056,0.000529005
"892",20170718,0.002360274,-0.002782288,-0.001908426,0.003362659,0.002842643,0.003821131,-0.002178654,0.002077167,0.008109262,0.002779999,-0.000630946
"893",20170719,0.010254499,0.007027384,0.002008156,0.001632399,0.002355274,0.006008382,0.002474051,0.007476119,0.003605961,0.002570771,0.006491834
"894",20170720,-0.006121214,-0.010728968,-0.006892221,-0.003912857,0.001102133,0.007370549,5.95013e-05,-0.001685545,-0.001529396,0.005706081,-0.003130117
"895",20170721,-0.010170833,-0.008142652,-0.004569881,-0.00179011,0.001251793,-0.00246559,-0.004643351,-0.003336636,0.012320368,0.005610949,0.003228116
"896",20170724,-0.002451569,0.000687454,-0.00492181,0.000714411,-0.003076249,-0.00635285,0.006069038,0.002929061,-0.000397141,-0.009348802,-0.001403395
"897",20170725,0.002649874,0.027051692,-0.001275568,0.006675111,0.006561959,-0.006308502,0.014902585,0.001771546,-0.007211774,-0.004525612,0.008276025
"898",20170726,0.017645401,0.003687185,0.001328998,0.002266462,0.006431027,-0.006909478,-0.000757558,0.003403981,0.006511645,0.011593186,0.009969632
"899",20170727,-0.005905893,-0.002048085,-0.003875077,0.003371829,0.015975201,-0.003941221,-0.00577482,-0.008977348,0.005907204,0.003610278,-0.001674088
"900",20170728,0.002578426,0.003599884,0.002337949,-0.009520361,-0.00426448,0.003389205,0.003544862,-0.003461913,0.005179365,0.000433642,-0.000189734
"901",20170731,-0.000846192,0.008308041,-0.000665729,-0.005323621,-0.00156942,-9.65804e-07,0.010574462,-0.001590332,-0.002201415,0.004188402,0.000540984
"902",20170801,0.00228063,-0.002783363,-0.000630361,0.003981999,-0.001919632,-0.000902187,0.012318453,0.004523614,0.001094508,0.004336949,0.00493551
"903",20170802,0.001348099,-0.004088039,0.00502485,0.000578833,-0.00399538,-0.000627393,-0.004640074,0.007494179,-0.006625391,0.00748653,-0.003286415
"904",20170803,-0.005327539,-0.005978382,0.004678218,-0.003183692,0.003156712,0.003103151,-0.006109749,-0.004170985,0.000326901,0.013190773,-0.002878492
"905",20170804,0.001076894,0.007995418,0.001235196,0.004168067,-0.001108995,-0.001467662,0.004147556,0.003469637,0.000717225,-0.005332413,0.001587317
"906",20170807,-0.003169018,0.013081807,-0.001065076,0.00342763,0.005480801,-0.003038805,6.05726e-05,0.008391094,0.003890101,0.000606209,-0.001674434
"907",20170808,0.00891204,-0.010581582,-0.000652974,-0.000909375,-0.001890586,-0.00379787,-0.003174137,-0.000805841,0.000534154,0.001870823,-0.003824337
"908",20170809,-0.004120391,-0.006327727,0.00119219,-0.008315623,0.000239624,0.003249131,-0.002535441,-0.000836505,-0.00173973,-0.00439784,0.001559309
"909",20170810,-0.02015761,-0.011635393,-0.011779445,-0.014718734,-0.006831661,-0.009197498,-0.024922479,-0.023839645,0.00055982,0.00129997,-0.008362514
"910",20170811,0.009600709,-0.008244222,0.001501879,0.003643213,-0.001237161,0.000588034,-0.006906972,0.01073688,0.01393297,-0.006166278,-0.006396354
"911",20170814,-0.008370905,0.006716456,0.009928489,0.008001766,0.004635039,0.006148439,0.011844064,0.012649184,0.002739406,0.004594461,0.01779223
"912",20170815,-0.008651365,-0.008936154,-0.002203995,-0.004462637,0.007413227,-0.001611666,-0.000686663,0.004543722,-0.005070862,0.006411595,-0.000567126
"913",20170816,-0.003952376,0.056559787,0.002380161,0.000603269,0.00327828,0.004897876,-0.000395715,0.001276121,0.002939092,0.002094509,0.002732469
"914",20170817,-0.002689192,-0.017702245,-0.015281607,-0.014931007,-0.009316617,-0.012129111,-0.017921193,-0.018582566,-0.017125485,-0.009774433,-0.005458207
"915",20170818,0.008188838,0.003816608,-0.003966957,-0.004441028,-0.002884672,-0.003428382,0.001897994,-0.000328263,0.001720416,0.007941779,-0.007182113
"916",20170821,0.017340279,0.006551478,0.000877885,0.000731827,0.004482565,0.004229125,-0.000859607,0.000872555,0.007511643,0.001417831,0.011080159
"917",20170822,0.008562079,0.010795912,0.010959529,0.008195273,0.000376164,0.008993479,0.008085776,0.013189822,0.009473052,0.000860023,-0.001254887
"918",20170823,0.002203978,0.007686502,-0.007338344,-0.004629993,-0.003671265,-0.005114726,-0.000363895,-0.000976696,-0.003501723,1.8407e-05,0.011908836
"919",20170824,0.02555208,0.004896569,-0.00367435,-0.004121912,-0.007238652,0.002303898,0.001167311,0.001400154,-0.005396568,-0.000318044,-0.002017209
"920",20170825,0.004374529,0.012057391,0.002692584,0.00038913,0.002971779,-0.000130445,0.006015841,0.000763311,0.000880596,0.005058785,0.004367683
"921",20170828,-0.003560723,0.004329886,0.000223416,0.000294524,-0.002024619,0.004676086,-0.001031526,0.001927345,0.000334688,0.002047457,-0.005642381
"922",20170829,-0.002332588,0.000964455,0.00729752,0.000398509,0.004413096,0.003020717,-0.001506279,0.00327219,-0.019106083,-0.00064322,-0.000168346
"923",20170830,0.003416173,-0.004324591,0.001807472,0.006560324,-0.001928639,0.003081159,0.009947204,0.005048711,0.002274586,-0.005396228,0.003044846
"924",20170831,0.007184876,0.015871813,0.003149901,0.009358736,0.002858291,0.013798396,0.003473244,0.005492408,4.12817e-05,3.38301e-05,0.004637125
"925",20170901,0.006136151,0.13887602,0.0014111,0.002849558,0.001881803,-0.00056262,0.004926339,0.001326796,5.65006e-05,-0.003411963,0.000946087
