"","Date","Sec_10","Sec_15","Sec_20","Sec_25","Sec_30","Sec_35","Sec_40","Sec_45","Sec_50","Sec_55","Sec_60"
"757",20190103,12053872661480,696859351563.8,1474099971730,2583918335930,1153915067160,2528221419580,2588436867970,4454496247090,2834998877060,282876995570,368745856420
"758",20190104,12579318196970,734839411935,1528774690900,2701259303360,1177908738960,2585117263250,2671173146080,4629020047900,2950402015820,286761474950,372385806800
"759",20190107,12707834529090,735253661845,1540294977290,2761541390050,1172781995260,2583907547530,2663764208316.3,4665534013320,2976089857460,285833505020,374774121410
"760",20190108,12935951717630,741695104220,1564861594520,2796626752250,1182235762340,2607771825130,2670150811185,4693810757010,3015468070510,289796485660,380940727863.2
"761",20190109,13245680910290,746785083410,1573086929750,2817162196450,1167867816420,2612695630050,2687732593660,4757030676070,3016362936690,287683385240,378870727573.2
"762",20190110,13195989227590,733149089605,1600296591920,2818949995449.6,1173309998020,2610315053980,2692799849993.3,4791573010970,3022047800130,290632516270,384847076816.8
"763",20190111,13021013060920,726282201100,1596266142380,2816904654039.6,1183072920540,2614721680890,2693265954212,4786817276560,3024953225437.6,289051394970,385840897359.9
"764",20190114,12755609781530,724295599130,1597247528130,2793703701190,1176636241480,2576274597370,2687275137947.4,4730914312070,3018589379457.6,283631165920,384926844840
"765",20190115,13085735582230,724797066640,1590476771560,2833380267050,1188994893900,2613413733170,2711701834243.3,4797391534640,3063718572067.6,288411926330,389055377790
"766",20190116,13119867437470,726681780240,1592133376750,2843152648020,1179791785320,2602153734260,2759830898610,4789486893150,3055740855290,288645133540,390555304750
"767",20190117,13167591908990,736847556590,1616781916620,2849520014670,1186767566560,2630712284530,2767360038064.5,4831492631720,3057864735320,289691997300,391942399500
"768",20190118,13379043587690,745174466452.5,1643219275300,2869736960980,1200530102120,2650674477670,2798730550640,4900829876380,3072721522910,290034782680,392492342340
"769",20190122,12977912144110,728130372608.8,1614179416290,2805078175110,1195564701960,2634673977360,2762924993600,4820746302230,3023866340620,290533179560,392447879700.2
"770",20190123,12960935607140,729215915388.8,1619631094020,2805794450800,1218349503600,2631928545460,2761484999537.2,4844698719450,3051149190200,293615629110,393067885010.2
"771",20190124,13161261517860,728709741508.8,1625558795970,2828797511520,1207341714720,2593973029840,2759362319260,4895268675330,3057414469310,294704563290,394683813780
"772",20190125,13332970416170,741860402910,1645833701820,2862515677020,1202689946660,2587583259370,2791989761800,4958901345130,3065448022260,290229463700,398775154470
"773",20190128,13237569644540,729899335645,1627782609950,2838951104090,1201759320940,2565311304100,2782888731480,4882080573730,3052746075780,290849950790,403141162380
"774",20190129,13219275555010,738517513320,1643163967700,2810020412600,1203809783500,2586684730630,2780643049350,4807227787370,3024450252580,291477204750,406282678650
"775",20190130,13402290356510,762122653526.3,1668670715470,2893213667440,1207025321200,2607534693580,2793361127270,4952347528510,3063292865240,293450676420,409607764690
"776",20190131,13513877638860,752871539935,1675442849780,2927734140120,1224095468820,2637718373320,2786062414186.7,4949623360280,3134049369000,299715621780,414088246985.5
"777",20190201,13654912591170,754806542670,1679322618230,2870903480530,1222635176280,2653300985750,2776349830752,4967761476650,3126631113880,299333778720,411134181508.9
"778",20190204,13590088207270,752147108350,1702121893340,2875450487705,1232782774000,2645578289720,2792894185810,5043609558950,3155927904700,299882187600,414280848679
"779",20190205,13675074492600,753717879390,1719425646250,2912937021630,1237272270680,2646216209480,2803461096240,5093021719960,3182058941570,300854160650,417117644319
"780",20190206,13541701914160,746573385310,1718235037080,2887574718050,1236237534200,2663135597009.4,2796759148790,5107180295730,3148714978120,300515273030,414210079150.3
"781",20190207,13366331001500,736621456980,1701984758270,2837646601890,1237956582560,2639322471060,2770393857375,5029412448380,3117469663600,304911099200,418130791262.4
"782",20190208,13395545207320,739292685420,1702594336890,2823978262920,1240080305260,2651007597380,2759875028255.5,5036965659340,3119330806070,306151177780,418900084680.2
"783",20190211,13281399851360,736867807430,1703547973980,2826371093350,1241996595280,2632723347960,2754995722000,5049807718890,3102299479830,306200790080,420267766750.2
"784",20190212,13490260189510,751953524730,1728721536780,2871634887990,1251862338460,2663517389050,2789378316280,5110733646350,3133561961960,306925601540,417783111944.7
"785",20190213,13667774760050,756582894800,1737700506550,2883978322985,1258902768420,2658857540060,2796963019260.8,5102241121540,3130305023280,306134336500,419490344634.7
"786",20190214,13681533686440,756561893260,1728491958400,2868522056035,1235773124660,2667863325820,2780346864510,5109890706740,3142011946230,305662567710,422246202940
"787",20190215,13875069391810,768479985780,1750114362290,2880220593290,1248595229980,2704509062560,2823394728762.3,5142080226530,3152140169950,306134051260,423729023785.8
"788",20190219,14056849544710,774538705355,1748479019380,2905893889790,1256136823020,2696997376450,2798405765074.3,5151310551600,3149942221250,307608269080,424440089955.8
"789",20190220,14230995210390,786397176300,1760307708880,2915018953180,1252622476300,2698481280020,2828354256498.1,5156641354420,3153367051980,309505513000,420448059685.8
"790",20190221,14065180236920,778163584345,1752335300800,2909081704440,1256975836720,2677095581380,2794168664048.1,5161541620590,3140219292920,311960179640,421433647455.8
"791",20190222,14239046420160,788609570930,1763604054150,2937467597580,1255276545280,2698546967230,2794425415547.2,5222918107400,3180503594180,313901241610,424259534170
"792",20190225,14151360133180,791394514402.5,1772453510590,2952553469490,1247837849960,2702608148980,2812598497270.1,5245758515470,3164405121060,312375992920,421940567484.9
"793",20190226,14159778883930,792559633382.5,1765952656290,2960597246390,1247131128580,2703236003690,2807958482420,5257148804500,3171480516450,310920889970,421436107917.5
"794",20190227,14173675521970,789064777850,1775835874990,2960511839840,1241201577820,2693590190360,2809302318910,5249072704070,3166308615373.8,310793177730,419951759819.7
"795",20190228,14017215124920,775599643151.3,1767396423810,2941810598980,1250464546160,2686947568210,2796436525250,5229182367290,3158674179173.8,311917189950,420795813729.7
"796",20190301,13991321887310,770567395885.3,1764688382770,2959531240830,1254348083760,2703415083590,2797223576370,5269241082200,3184708355353.8,313334158530,420639354469.5
"797",20190304,14130221728460,774203076180,1756435090110,2976207586570,1256097981420,2675343904610,2787498821575.3,5248129662250,3164304531373.8,314334307880,421438367819.5
"798",20190305,14057631335500,774606488660,1745228038460,2971363582740,1258695044700,2681501206170,2795557594650,5236274721450,3184495022883.8,314201854690,422435237129.5
"799",20190306,13856814218000,780195068740,1727289481610,2954867132880,1258095353180,2658707892820,2789491353680,5210224778260,3179909849493.8,314247819750,421589736879.5
"800",20190307,13680676397560,767392641810,1717635399650,2897520769110,1250889183880,2642261290210,2763076762435.4,5166152136750,3157357967693.8,315147843960,421543270580
"801",20190308,13590842060970,764004927901.3,1714141045590,2881272296800,1249999143940,2638395131030,2767672589190,5159330871420,3161501366830,316302260500,421996563868.8
"802",20190311,13790881246600,773371222171.3,1725833347910,2934627563245,1265688679160,2662282462540,2793235719051,5259313025270,3231883704130,318080917720,428250283925.1
"803",20190312,13860074948270,773887171330,1705150340300,2937843130980,1265519172070,2670910945540,2803232558020,5293161814290,3252220144540,319520797430,430781713983.2
"804",20190313,14034128843500,781707554440,1722284005950,2950436856290,1272949181520,2696744824610,2824739987750,5333199744380,3259698936230,319788007020,432732314403.2
"805",20190314,14071151067910,778785032560,1716622541630,2941764870650,1267204687760,2692310303220,2829694040310,5335016514310,3259553821950,319702543000,432999737309.7
"806",20190315,14253729680140,779973634667.5,1712821739050,2962113269390,1275448260800,2711010019330,2851442566695.1,5413393114060,3272975178540,321067335070,430552747195.1
"807",20190318,14410926611020,786250428450,1724926851420,2984823856847.5,1280657383890,2707784375480,2876996535408,5440091956550,3264756119380,319714990100,427958586939
"808",20190319,14333757679140,785753127100,1717070065850,2998286685757.5,1286428004240,2727532078810,2865089051950,5436331340910,3265341122900,315373860020,426227824669
"809",20190320,14464895554500,788767397632.5,1708902684130,3007606377860,1282919608310,2718616086262.8,2832639258840,5432579772980,3301671726540,316234106620,428497864869
"810",20190321,14519405539570,791323164680,1720859590260,3038265671600,1291547785760,2734983637990,2814431866700,5567884516620,3293120292920,318440974330,436270209610
"811",20190322,14097834284290,772068175050,1685771070440,2973706245880,1282805103480,2700673559940,2746002534580,5447824692370,3245873300240,321285532400,434536648570
"812",20190325,13926422564080,774259408160,1690307838570,2989004005960,1279274056560,2704823757410,2735247107374.8,5418680491220,3243108252900,321791540320,435689914849.5
"813",20190326,14195763515230,782937077180,1702873091790,3005496185560,1291069452670,2729330665610,2758536636906,5454057791290,3244394046520,324553104700,438720093930
"814",20190327,14234350209980,781076723441.9,1704581569430,2990934542380,1285243163080,2715278729330,2750437493050,5428372136320,3239025739930,322785561790,437821406380
"815",20190328,14317607943080,785852309026.9,1716216375410,2996774546870,1287216479900,2724347566070,2756503689840,5450395076270,3214249801310,318440063220,440566093930
"816",20190329,14467498794690,795129591316.9,1733793513210,3012180063620,1292248228990,2744156311620,2774748918090,5507212707400,3217538683510,321050494270,439143982800
